#E[keV] events/day/kg/keV
0.01	1732.4742557449476
0.02	816.7580528416829
0.03	393.29144238637224
0.04	281.2874839806176
0.05	247.75325241322577
0.060000000000000005	195.4313829862717
0.06999999999999999	159.62723357461255
0.08	131.6895558855724
0.09	110.52111127886089
0.09999999999999999	93.65978255518232
0.11	80.22380482168938
0.12	69.2278225877407
0.13	60.18547064572014
0.14	52.624025804329406
0.15000000000000002	46.26841760319881
0.16	40.864138006996086
0.17	36.24738559502048
0.18000000000000002	32.26963678455507
0.19	28.828566288601444
0.2	25.83216224468235
0.21000000000000002	23.213849155357856
0.22	20.913930173564715
0.23	18.887587984125137
0.24000000000000002	17.094639344975796
0.25	15.504037264581495
0.26	14.087908622016851
0.27	12.824216971290275
0.28	11.693138825696026
0.29000000000000004	10.678704674870582
0.3	9.766515039037662
0.31	8.944787326938947
0.32	8.202871093038407
0.33	7.531935811025968
0.34	6.923979631999962
0.35000000000000003	6.3722928608346034
0.36000000000000004	5.870780683074648
0.37	5.414282476756334
0.38	4.998099562957322
0.39	4.618219513960728
0.4	4.270980893314708
0.41000000000000003	3.953233563096422
0.42000000000000004	3.6620968377022054
0.43	3.3950758240837344
0.44	3.1498844431076645
0.45	2.924531032641129
0.46	2.7171871550843223
0.47000000000000003	2.526251371619874
0.48000000000000004	2.350250847382524
0.49	2.187889401381918
0.5	2.0379729216108844
0.51	1.8994459407995314
0.52	1.771334548592241
0.53	1.6527744953208767
0.54	1.542967106244242
0.55	1.4412010621991433
0.56	1.3468180750171053
0.5700000000000001	1.2592299018797006
0.5800000000000001	1.17789141822265
0.59	1.1023140063491703
0.6	1.0320442835178236
