# E[keV], Quenching[1]
1.470e-01,3.504e-02
1.480e-01,3.526e-02
1.480e-01,3.526e-02
1.480e-01,3.526e-02
1.480e-01,3.526e-02
1.480e-01,3.526e-02
1.480e-01,3.526e-02
1.490e-01,3.545e-02
1.490e-01,3.545e-02
1.490e-01,3.545e-02
1.490e-01,3.545e-02
1.490e-01,3.545e-02
1.490e-01,3.545e-02
1.490e-01,3.545e-02
1.500e-01,3.568e-02
1.500e-01,3.568e-02
1.500e-01,3.568e-02
1.500e-01,3.568e-02
1.500e-01,3.568e-02
1.500e-01,3.568e-02
1.510e-01,3.588e-02
1.510e-01,3.588e-02
1.510e-01,3.588e-02
1.510e-01,3.588e-02
1.510e-01,3.588e-02
1.510e-01,3.588e-02
1.520e-01,3.610e-02
1.520e-01,3.610e-02
1.520e-01,3.610e-02
1.520e-01,3.610e-02
1.520e-01,3.610e-02
1.520e-01,3.610e-02
1.530e-01,3.632e-02
1.530e-01,3.632e-02
1.530e-01,3.632e-02
1.530e-01,3.632e-02
1.530e-01,3.632e-02
1.530e-01,3.632e-02
1.540e-01,3.652e-02
1.540e-01,3.652e-02
1.540e-01,3.652e-02
1.540e-01,3.652e-02
1.540e-01,3.652e-02
1.540e-01,3.652e-02
1.550e-01,3.673e-02
1.550e-01,3.673e-02
1.550e-01,3.673e-02
1.550e-01,3.673e-02
1.550e-01,3.673e-02
1.550e-01,3.673e-02
1.560e-01,3.695e-02
1.560e-01,3.695e-02
1.560e-01,3.695e-02
1.560e-01,3.695e-02
1.560e-01,3.695e-02
1.560e-01,3.695e-02
1.570e-01,3.716e-02
1.570e-01,3.716e-02
1.570e-01,3.716e-02
1.570e-01,3.716e-02
1.570e-01,3.716e-02
1.580e-01,3.733e-02
1.580e-01,3.733e-02
1.580e-01,3.733e-02
1.580e-01,3.733e-02
1.580e-01,3.733e-02
1.580e-01,3.733e-02
1.590e-01,3.756e-02
1.590e-01,3.756e-02
1.590e-01,3.756e-02
1.590e-01,3.756e-02
1.590e-01,3.756e-02
1.590e-01,3.756e-02
1.600e-01,3.778e-02
1.600e-01,3.778e-02
1.600e-01,3.778e-02
1.600e-01,3.778e-02
1.600e-01,3.778e-02
1.600e-01,3.778e-02
1.610e-01,3.798e-02
1.610e-01,3.798e-02
1.610e-01,3.798e-02
1.610e-01,3.798e-02
1.610e-01,3.798e-02
1.620e-01,3.816e-02
1.620e-01,3.816e-02
1.620e-01,3.816e-02
1.620e-01,3.816e-02
1.620e-01,3.816e-02
1.620e-01,3.816e-02
1.630e-01,3.839e-02
1.630e-01,3.839e-02
1.630e-01,3.839e-02
1.630e-01,3.839e-02
1.630e-01,3.839e-02
1.640e-01,3.857e-02
1.640e-01,3.857e-02
1.640e-01,3.857e-02
1.640e-01,3.857e-02
1.640e-01,3.857e-02
1.640e-01,3.857e-02
1.650e-01,3.878e-02
1.650e-01,3.878e-02
1.650e-01,3.878e-02
1.650e-01,3.878e-02
1.650e-01,3.878e-02
1.660e-01,3.898e-02
1.660e-01,3.898e-02
1.660e-01,3.898e-02
1.660e-01,3.898e-02
1.660e-01,3.898e-02
1.660e-01,3.898e-02
1.670e-01,3.919e-02
1.670e-01,3.919e-02
1.670e-01,3.919e-02
1.670e-01,3.919e-02
1.670e-01,3.919e-02
1.680e-01,3.938e-02
1.680e-01,3.938e-02
1.680e-01,3.938e-02
1.680e-01,3.938e-02
1.680e-01,3.938e-02
1.680e-01,3.938e-02
1.690e-01,3.959e-02
1.690e-01,3.959e-02
1.690e-01,3.959e-02
1.690e-01,3.959e-02
1.690e-01,3.959e-02
1.700e-01,3.978e-02
1.700e-01,3.978e-02
1.700e-01,3.978e-02
1.700e-01,3.978e-02
1.700e-01,3.978e-02
1.710e-01,3.999e-02
1.710e-01,3.999e-02
1.710e-01,3.999e-02
1.710e-01,3.999e-02
1.710e-01,3.999e-02
1.720e-01,4.017e-02
1.720e-01,4.017e-02
1.720e-01,4.017e-02
1.720e-01,4.017e-02
1.720e-01,4.017e-02
1.720e-01,4.017e-02
1.730e-01,4.039e-02
1.730e-01,4.039e-02
1.730e-01,4.039e-02
1.730e-01,4.039e-02
1.730e-01,4.039e-02
1.740e-01,4.057e-02
1.740e-01,4.057e-02
1.740e-01,4.057e-02
1.740e-01,4.057e-02
1.740e-01,4.057e-02
1.750e-01,4.077e-02
1.750e-01,4.077e-02
1.750e-01,4.077e-02
1.750e-01,4.077e-02
1.750e-01,4.077e-02
1.760e-01,4.097e-02
1.760e-01,4.097e-02
1.760e-01,4.097e-02
1.760e-01,4.097e-02
1.760e-01,4.097e-02
1.770e-01,4.117e-02
1.770e-01,4.117e-02
1.770e-01,4.117e-02
1.770e-01,4.117e-02
1.770e-01,4.117e-02
1.780e-01,4.136e-02
1.780e-01,4.136e-02
1.780e-01,4.136e-02
1.780e-01,4.136e-02
1.780e-01,4.136e-02
1.790e-01,4.156e-02
1.790e-01,4.156e-02
1.790e-01,4.156e-02
1.790e-01,4.156e-02
1.790e-01,4.156e-02
1.800e-01,4.173e-02
1.800e-01,4.173e-02
1.800e-01,4.173e-02
1.800e-01,4.173e-02
1.800e-01,4.173e-02
1.810e-01,4.192e-02
1.810e-01,4.192e-02
1.810e-01,4.192e-02
1.810e-01,4.192e-02
1.810e-01,4.192e-02
1.820e-01,4.209e-02
1.820e-01,4.209e-02
1.820e-01,4.209e-02
1.820e-01,4.209e-02
1.820e-01,4.209e-02
1.830e-01,4.230e-02
1.830e-01,4.230e-02
1.830e-01,4.230e-02
1.830e-01,4.230e-02
1.830e-01,4.230e-02
1.840e-01,4.250e-02
1.840e-01,4.250e-02
1.840e-01,4.250e-02
1.840e-01,4.250e-02
1.850e-01,4.267e-02
1.850e-01,4.267e-02
1.850e-01,4.267e-02
1.850e-01,4.267e-02
1.850e-01,4.267e-02
1.860e-01,4.287e-02
1.860e-01,4.287e-02
1.860e-01,4.287e-02
1.860e-01,4.287e-02
1.860e-01,4.287e-02
1.870e-01,4.307e-02
1.870e-01,4.307e-02
1.870e-01,4.307e-02
1.870e-01,4.307e-02
1.870e-01,4.307e-02
1.880e-01,4.326e-02
1.880e-01,4.326e-02
1.880e-01,4.326e-02
1.880e-01,4.326e-02
1.890e-01,4.341e-02
1.890e-01,4.341e-02
1.890e-01,4.341e-02
1.890e-01,4.341e-02
1.890e-01,4.341e-02
1.900e-01,4.361e-02
1.900e-01,4.361e-02
1.900e-01,4.361e-02
1.900e-01,4.361e-02
1.900e-01,4.361e-02
1.910e-01,4.381e-02
1.910e-01,4.381e-02
1.910e-01,4.381e-02
1.910e-01,4.381e-02
1.920e-01,4.398e-02
1.920e-01,4.398e-02
1.920e-01,4.398e-02
1.920e-01,4.398e-02
1.920e-01,4.398e-02
1.930e-01,4.417e-02
1.930e-01,4.417e-02
1.930e-01,4.417e-02
1.930e-01,4.417e-02
1.940e-01,4.435e-02
1.940e-01,4.435e-02
1.940e-01,4.435e-02
1.940e-01,4.435e-02
1.940e-01,4.435e-02
1.950e-01,4.454e-02
1.950e-01,4.454e-02
1.950e-01,4.454e-02
1.950e-01,4.454e-02
1.960e-01,4.468e-02
1.960e-01,4.468e-02
1.960e-01,4.468e-02
1.960e-01,4.468e-02
1.960e-01,4.468e-02
1.970e-01,4.490e-02
1.970e-01,4.490e-02
1.970e-01,4.490e-02
1.970e-01,4.490e-02
1.980e-01,4.507e-02
1.980e-01,4.507e-02
1.980e-01,4.507e-02
1.980e-01,4.507e-02
1.990e-01,4.522e-02
1.990e-01,4.522e-02
1.990e-01,4.522e-02
1.990e-01,4.522e-02
1.990e-01,4.522e-02
2.000e-01,4.542e-02
2.000e-01,4.542e-02
2.000e-01,4.542e-02
2.000e-01,4.542e-02
2.010e-01,4.559e-02
2.010e-01,4.559e-02
2.010e-01,4.559e-02
2.010e-01,4.559e-02
2.020e-01,4.576e-02
2.020e-01,4.576e-02
2.020e-01,4.576e-02
2.020e-01,4.576e-02
2.020e-01,4.576e-02
2.030e-01,4.597e-02
2.030e-01,4.597e-02
2.030e-01,4.597e-02
2.030e-01,4.597e-02
2.040e-01,4.612e-02
2.040e-01,4.612e-02
2.040e-01,4.612e-02
2.040e-01,4.612e-02
2.050e-01,4.631e-02
2.050e-01,4.631e-02
2.050e-01,4.631e-02
2.050e-01,4.631e-02
2.050e-01,4.631e-02
2.060e-01,4.651e-02
2.060e-01,4.651e-02
2.060e-01,4.651e-02
2.060e-01,4.651e-02
2.070e-01,4.668e-02
2.070e-01,4.668e-02
2.070e-01,4.668e-02
2.070e-01,4.668e-02
2.080e-01,4.683e-02
2.080e-01,4.683e-02
2.080e-01,4.683e-02
2.080e-01,4.683e-02
2.090e-01,4.701e-02
2.090e-01,4.701e-02
2.090e-01,4.701e-02
2.090e-01,4.701e-02
2.100e-01,4.717e-02
2.100e-01,4.717e-02
2.100e-01,4.717e-02
2.100e-01,4.717e-02
2.110e-01,4.733e-02
2.110e-01,4.733e-02
2.110e-01,4.733e-02
2.110e-01,4.733e-02
2.120e-01,4.753e-02
2.120e-01,4.753e-02
2.120e-01,4.753e-02
2.120e-01,4.753e-02
2.130e-01,4.767e-02
2.130e-01,4.767e-02
2.130e-01,4.767e-02
2.130e-01,4.767e-02
2.140e-01,4.784e-02
2.140e-01,4.784e-02
2.140e-01,4.784e-02
2.140e-01,4.784e-02
2.150e-01,4.802e-02
2.150e-01,4.802e-02
2.150e-01,4.802e-02
2.150e-01,4.802e-02
2.160e-01,4.820e-02
2.160e-01,4.820e-02
2.160e-01,4.820e-02
2.160e-01,4.820e-02
2.170e-01,4.834e-02
2.170e-01,4.834e-02
2.170e-01,4.834e-02
2.170e-01,4.834e-02
2.180e-01,4.854e-02
2.180e-01,4.854e-02
2.180e-01,4.854e-02
2.180e-01,4.854e-02
2.190e-01,4.869e-02
2.190e-01,4.869e-02
2.190e-01,4.869e-02
2.190e-01,4.869e-02
2.200e-01,4.886e-02
2.200e-01,4.886e-02
2.200e-01,4.886e-02
2.200e-01,4.886e-02
2.210e-01,4.902e-02
2.210e-01,4.902e-02
2.210e-01,4.902e-02
2.210e-01,4.902e-02
2.220e-01,4.922e-02
2.220e-01,4.922e-02
2.220e-01,4.922e-02
2.220e-01,4.922e-02
2.230e-01,4.938e-02
2.230e-01,4.938e-02
2.230e-01,4.938e-02
2.230e-01,4.938e-02
2.240e-01,4.957e-02
2.240e-01,4.957e-02
2.240e-01,4.957e-02
2.250e-01,4.968e-02
2.250e-01,4.968e-02
2.250e-01,4.968e-02
2.250e-01,4.968e-02
2.260e-01,4.987e-02
2.260e-01,4.987e-02
2.260e-01,4.987e-02
2.260e-01,4.987e-02
2.270e-01,5.002e-02
2.270e-01,5.002e-02
2.270e-01,5.002e-02
2.270e-01,5.002e-02
2.280e-01,5.021e-02
2.280e-01,5.021e-02
2.280e-01,5.021e-02
2.290e-01,5.035e-02
2.290e-01,5.035e-02
2.290e-01,5.035e-02
2.290e-01,5.035e-02
2.300e-01,5.051e-02
2.300e-01,5.051e-02
2.300e-01,5.051e-02
2.300e-01,5.051e-02
2.310e-01,5.068e-02
2.310e-01,5.068e-02
2.310e-01,5.068e-02
2.310e-01,5.068e-02
2.320e-01,5.088e-02
2.320e-01,5.088e-02
2.320e-01,5.088e-02
2.330e-01,5.099e-02
2.330e-01,5.099e-02
2.330e-01,5.099e-02
2.330e-01,5.099e-02
2.340e-01,5.117e-02
2.340e-01,5.117e-02
2.340e-01,5.117e-02
2.350e-01,5.130e-02
2.350e-01,5.130e-02
2.350e-01,5.130e-02
2.350e-01,5.130e-02
2.360e-01,5.148e-02
2.360e-01,5.148e-02
2.360e-01,5.148e-02
2.360e-01,5.148e-02
2.370e-01,5.166e-02
2.370e-01,5.166e-02
2.370e-01,5.166e-02
2.380e-01,5.179e-02
2.380e-01,5.179e-02
2.380e-01,5.179e-02
2.380e-01,5.179e-02
2.390e-01,5.198e-02
2.390e-01,5.198e-02
2.390e-01,5.198e-02
2.400e-01,5.211e-02
2.400e-01,5.211e-02
2.400e-01,5.211e-02
2.400e-01,5.211e-02
2.410e-01,5.229e-02
2.410e-01,5.229e-02
2.410e-01,5.229e-02
2.420e-01,5.241e-02
2.420e-01,5.241e-02
2.420e-01,5.241e-02
2.420e-01,5.241e-02
2.430e-01,5.259e-02
2.430e-01,5.259e-02
2.430e-01,5.259e-02
2.440e-01,5.273e-02
2.440e-01,5.273e-02
2.440e-01,5.273e-02
2.440e-01,5.273e-02
2.450e-01,5.290e-02
2.450e-01,5.290e-02
2.450e-01,5.290e-02
2.460e-01,5.304e-02
2.460e-01,5.304e-02
2.460e-01,5.304e-02
2.460e-01,5.304e-02
2.470e-01,5.323e-02
2.470e-01,5.323e-02
2.470e-01,5.323e-02
2.480e-01,5.336e-02
2.480e-01,5.336e-02
2.480e-01,5.336e-02
2.490e-01,5.351e-02
2.490e-01,5.351e-02
2.490e-01,5.351e-02
2.490e-01,5.351e-02
2.500e-01,5.367e-02
2.500e-01,5.367e-02
2.500e-01,5.367e-02
2.510e-01,5.381e-02
2.510e-01,5.381e-02
2.510e-01,5.381e-02
2.520e-01,5.394e-02
2.520e-01,5.394e-02
2.520e-01,5.394e-02
2.520e-01,5.394e-02
2.530e-01,5.413e-02
2.530e-01,5.413e-02
2.530e-01,5.413e-02
2.540e-01,5.428e-02
2.540e-01,5.428e-02
2.540e-01,5.428e-02
2.550e-01,5.442e-02
2.550e-01,5.442e-02
2.550e-01,5.442e-02
2.550e-01,5.442e-02
2.560e-01,5.459e-02
2.560e-01,5.459e-02
2.560e-01,5.459e-02
2.570e-01,5.472e-02
2.570e-01,5.472e-02
2.570e-01,5.472e-02
2.580e-01,5.487e-02
2.580e-01,5.487e-02
2.580e-01,5.487e-02
2.590e-01,5.500e-02
2.590e-01,5.500e-02
2.590e-01,5.500e-02
2.590e-01,5.500e-02
2.600e-01,5.518e-02
2.600e-01,5.518e-02
2.600e-01,5.518e-02
2.610e-01,5.532e-02
2.610e-01,5.532e-02
2.610e-01,5.532e-02
2.620e-01,5.547e-02
2.620e-01,5.547e-02
2.620e-01,5.547e-02
2.630e-01,5.562e-02
2.630e-01,5.562e-02
2.630e-01,5.562e-02
2.640e-01,5.575e-02
2.640e-01,5.575e-02
2.640e-01,5.575e-02
2.640e-01,5.575e-02
2.650e-01,5.592e-02
2.650e-01,5.592e-02
2.650e-01,5.592e-02
2.660e-01,5.608e-02
2.660e-01,5.608e-02
2.660e-01,5.608e-02
2.670e-01,5.620e-02
2.670e-01,5.620e-02
2.670e-01,5.620e-02
2.680e-01,5.635e-02
2.680e-01,5.635e-02
2.680e-01,5.635e-02
2.690e-01,5.649e-02
2.690e-01,5.649e-02
2.690e-01,5.649e-02
2.700e-01,5.662e-02
2.700e-01,5.662e-02
2.700e-01,5.662e-02
2.710e-01,5.677e-02
2.710e-01,5.677e-02
2.710e-01,5.677e-02
2.720e-01,5.693e-02
2.720e-01,5.693e-02
2.720e-01,5.693e-02
2.730e-01,5.706e-02
2.730e-01,5.706e-02
2.730e-01,5.706e-02
2.740e-01,5.722e-02
2.740e-01,5.722e-02
2.740e-01,5.722e-02
2.750e-01,5.733e-02
2.750e-01,5.733e-02
2.750e-01,5.733e-02
2.760e-01,5.750e-02
2.760e-01,5.750e-02
2.760e-01,5.750e-02
2.770e-01,5.763e-02
2.770e-01,5.763e-02
2.770e-01,5.763e-02
2.780e-01,5.777e-02
2.780e-01,5.777e-02
2.780e-01,5.777e-02
2.790e-01,5.792e-02
2.790e-01,5.792e-02
2.790e-01,5.792e-02
2.800e-01,5.805e-02
2.800e-01,5.805e-02
2.800e-01,5.805e-02
2.810e-01,5.820e-02
2.810e-01,5.820e-02
2.810e-01,5.820e-02
2.820e-01,5.834e-02
2.820e-01,5.834e-02
2.820e-01,5.834e-02
2.830e-01,5.849e-02
2.830e-01,5.849e-02
2.830e-01,5.849e-02
2.840e-01,5.863e-02
2.840e-01,5.863e-02
2.840e-01,5.863e-02
2.850e-01,5.877e-02
2.850e-01,5.877e-02
2.850e-01,5.877e-02
2.860e-01,5.891e-02
2.860e-01,5.891e-02
2.860e-01,5.891e-02
2.870e-01,5.906e-02
2.870e-01,5.906e-02
2.870e-01,5.906e-02
2.880e-01,5.919e-02
2.880e-01,5.919e-02
2.890e-01,5.930e-02
2.890e-01,5.930e-02
2.890e-01,5.930e-02
2.900e-01,5.945e-02
2.900e-01,5.945e-02
2.900e-01,5.945e-02
2.910e-01,5.957e-02
2.910e-01,5.957e-02
2.910e-01,5.957e-02
2.920e-01,5.973e-02
2.920e-01,5.973e-02
2.920e-01,5.973e-02
2.930e-01,5.988e-02
2.930e-01,5.988e-02
2.930e-01,5.988e-02
2.940e-01,6.001e-02
2.940e-01,6.001e-02
2.950e-01,6.012e-02
2.950e-01,6.012e-02
2.950e-01,6.012e-02
2.960e-01,6.028e-02
2.960e-01,6.028e-02
2.960e-01,6.028e-02
2.970e-01,6.041e-02
2.970e-01,6.041e-02
2.970e-01,6.041e-02
2.980e-01,6.054e-02
2.980e-01,6.054e-02
2.980e-01,6.054e-02
2.990e-01,6.070e-02
2.990e-01,6.070e-02
3.000e-01,6.082e-02
3.000e-01,6.082e-02
3.000e-01,6.082e-02
3.010e-01,6.097e-02
3.010e-01,6.097e-02
3.010e-01,6.097e-02
3.020e-01,6.110e-02
3.020e-01,6.110e-02
3.030e-01,6.122e-02
3.030e-01,6.122e-02
3.030e-01,6.122e-02
3.040e-01,6.134e-02
3.040e-01,6.134e-02
3.040e-01,6.134e-02
3.050e-01,6.150e-02
3.050e-01,6.150e-02
3.050e-01,6.150e-02
3.060e-01,6.163e-02
3.060e-01,6.163e-02
3.070e-01,6.174e-02
3.070e-01,6.174e-02
3.070e-01,6.174e-02
3.080e-01,6.188e-02
3.080e-01,6.188e-02
3.080e-01,6.188e-02
3.090e-01,6.202e-02
3.090e-01,6.202e-02
3.100e-01,6.213e-02
3.100e-01,6.213e-02
3.100e-01,6.213e-02
3.110e-01,6.227e-02
3.110e-01,6.227e-02
3.120e-01,6.237e-02
3.120e-01,6.237e-02
3.120e-01,6.237e-02
3.130e-01,6.253e-02
3.130e-01,6.253e-02
3.130e-01,6.253e-02
3.140e-01,6.268e-02
3.140e-01,6.268e-02
3.150e-01,6.279e-02
3.150e-01,6.279e-02
3.150e-01,6.279e-02
3.160e-01,6.292e-02
3.160e-01,6.292e-02
3.170e-01,6.303e-02
3.170e-01,6.303e-02
3.170e-01,6.303e-02
3.180e-01,6.317e-02
3.180e-01,6.317e-02
3.180e-01,6.317e-02
3.190e-01,6.333e-02
3.190e-01,6.333e-02
3.200e-01,6.342e-02
3.200e-01,6.342e-02
3.200e-01,6.342e-02
3.210e-01,6.358e-02
3.210e-01,6.358e-02
3.220e-01,6.367e-02
3.220e-01,6.367e-02
3.220e-01,6.367e-02
3.230e-01,6.383e-02
3.230e-01,6.383e-02
3.240e-01,6.396e-02
3.240e-01,6.396e-02
3.240e-01,6.396e-02
3.250e-01,6.408e-02
3.250e-01,6.408e-02
3.260e-01,6.417e-02
3.260e-01,6.417e-02
3.260e-01,6.417e-02
3.270e-01,6.434e-02
3.270e-01,6.434e-02
3.280e-01,6.444e-02
3.280e-01,6.444e-02
3.280e-01,6.444e-02
3.290e-01,6.460e-02
3.290e-01,6.460e-02
3.300e-01,6.470e-02
3.300e-01,6.470e-02
3.300e-01,6.470e-02
3.310e-01,6.484e-02
3.310e-01,6.484e-02
3.320e-01,6.495e-02
3.320e-01,6.495e-02
3.320e-01,6.495e-02
3.330e-01,6.509e-02
3.330e-01,6.509e-02
3.340e-01,6.519e-02
3.340e-01,6.519e-02
3.350e-01,6.529e-02
3.350e-01,6.529e-02
3.350e-01,6.529e-02
3.360e-01,6.546e-02
3.360e-01,6.546e-02
3.370e-01,6.557e-02
3.370e-01,6.557e-02
3.370e-01,6.557e-02
3.380e-01,6.570e-02
3.380e-01,6.570e-02
3.390e-01,6.581e-02
3.390e-01,6.581e-02
3.400e-01,6.591e-02
3.400e-01,6.591e-02
3.400e-01,6.591e-02
3.410e-01,6.606e-02
3.410e-01,6.606e-02
3.420e-01,6.617e-02
3.420e-01,6.617e-02
3.420e-01,6.617e-02
3.430e-01,6.632e-02
3.430e-01,6.632e-02
3.440e-01,6.642e-02
3.440e-01,6.642e-02
3.450e-01,6.652e-02
3.450e-01,6.652e-02
3.450e-01,6.652e-02
3.460e-01,6.670e-02
3.460e-01,6.670e-02
3.470e-01,6.680e-02
3.470e-01,6.680e-02
3.480e-01,6.690e-02
3.480e-01,6.690e-02
3.480e-01,6.690e-02
3.490e-01,6.703e-02
3.490e-01,6.703e-02
3.500e-01,6.713e-02
3.500e-01,6.713e-02
3.510e-01,6.726e-02
3.510e-01,6.726e-02
3.510e-01,6.726e-02
3.520e-01,6.742e-02
3.520e-01,6.742e-02
3.530e-01,6.752e-02
3.530e-01,6.752e-02
3.540e-01,6.762e-02
3.540e-01,6.762e-02
3.550e-01,6.772e-02
3.550e-01,6.772e-02
3.550e-01,6.772e-02
3.560e-01,6.787e-02
3.560e-01,6.787e-02
3.570e-01,6.798e-02
3.570e-01,6.798e-02
3.580e-01,6.807e-02
3.580e-01,6.807e-02
3.590e-01,6.818e-02
3.590e-01,6.818e-02
3.590e-01,6.818e-02
3.600e-01,6.835e-02
3.600e-01,6.835e-02
3.610e-01,6.845e-02
3.610e-01,6.845e-02
3.620e-01,6.855e-02
3.620e-01,6.855e-02
3.630e-01,6.865e-02
3.630e-01,6.865e-02
3.630e-01,6.865e-02
3.640e-01,6.883e-02
3.640e-01,6.883e-02
3.650e-01,6.893e-02
3.650e-01,6.893e-02
3.660e-01,6.902e-02
3.660e-01,6.902e-02
3.670e-01,6.913e-02
3.670e-01,6.913e-02
3.680e-01,6.923e-02
3.680e-01,6.923e-02
3.680e-01,6.923e-02
3.690e-01,6.938e-02
3.690e-01,6.938e-02
3.700e-01,6.948e-02
3.700e-01,6.948e-02
3.710e-01,6.959e-02
3.710e-01,6.959e-02
3.720e-01,6.971e-02
3.720e-01,6.971e-02
3.730e-01,6.983e-02
3.730e-01,6.983e-02
3.740e-01,6.993e-02
3.740e-01,6.993e-02
3.740e-01,6.993e-02
3.750e-01,7.007e-02
3.750e-01,7.007e-02
3.760e-01,7.018e-02
3.760e-01,7.018e-02
3.770e-01,7.029e-02
3.770e-01,7.029e-02
3.780e-01,7.040e-02
3.780e-01,7.040e-02
3.790e-01,7.049e-02
3.790e-01,7.049e-02
3.800e-01,7.061e-02
3.800e-01,7.061e-02
3.810e-01,7.072e-02
3.810e-01,7.072e-02
3.820e-01,7.082e-02
3.820e-01,7.082e-02
3.820e-01,7.082e-02
3.830e-01,7.097e-02
3.830e-01,7.097e-02
3.840e-01,7.108e-02
3.840e-01,7.108e-02
3.850e-01,7.118e-02
3.850e-01,7.118e-02
3.860e-01,7.130e-02
3.860e-01,7.130e-02
3.870e-01,7.140e-02
3.870e-01,7.140e-02
3.880e-01,7.152e-02
3.880e-01,7.152e-02
3.890e-01,7.161e-02
3.890e-01,7.161e-02
3.900e-01,7.172e-02
3.900e-01,7.172e-02
3.910e-01,7.182e-02
3.910e-01,7.182e-02
3.920e-01,7.193e-02
3.920e-01,7.193e-02
3.930e-01,7.206e-02
3.930e-01,7.206e-02
3.940e-01,7.216e-02
3.940e-01,7.216e-02
3.950e-01,7.228e-02
3.950e-01,7.228e-02
3.960e-01,7.238e-02
3.960e-01,7.238e-02
3.970e-01,7.247e-02
3.970e-01,7.247e-02
3.980e-01,7.260e-02
3.980e-01,7.260e-02
3.990e-01,7.272e-02
3.990e-01,7.272e-02
4.000e-01,7.282e-02
4.000e-01,7.282e-02
4.010e-01,7.293e-02
4.010e-01,7.293e-02
4.020e-01,7.303e-02
4.020e-01,7.303e-02
4.030e-01,7.313e-02
4.030e-01,7.313e-02
4.040e-01,7.326e-02
4.040e-01,7.326e-02
4.050e-01,7.336e-02
4.050e-01,7.336e-02
4.060e-01,7.346e-02
4.060e-01,7.346e-02
4.070e-01,7.357e-02
4.070e-01,7.357e-02
4.080e-01,7.367e-02
4.080e-01,7.367e-02
4.090e-01,7.378e-02
4.090e-01,7.378e-02
4.100e-01,7.389e-02
4.100e-01,7.389e-02
4.110e-01,7.400e-02
4.110e-01,7.400e-02
4.120e-01,7.411e-02
4.120e-01,7.411e-02
4.130e-01,7.421e-02
4.130e-01,7.421e-02
4.140e-01,7.431e-02
4.140e-01,7.431e-02
4.150e-01,7.443e-02
4.150e-01,7.443e-02
4.160e-01,7.455e-02
4.160e-01,7.455e-02
4.170e-01,7.465e-02
4.180e-01,7.470e-02
4.180e-01,7.470e-02
4.190e-01,7.483e-02
4.190e-01,7.483e-02
4.200e-01,7.494e-02
4.200e-01,7.494e-02
4.210e-01,7.504e-02
4.210e-01,7.504e-02
4.220e-01,7.513e-02
4.220e-01,7.513e-02
4.230e-01,7.523e-02
4.230e-01,7.523e-02
4.240e-01,7.535e-02
4.240e-01,7.535e-02
4.250e-01,7.547e-02
4.250e-01,7.547e-02
4.260e-01,7.558e-02
4.270e-01,7.565e-02
4.270e-01,7.565e-02
4.280e-01,7.577e-02
4.280e-01,7.577e-02
4.290e-01,7.587e-02
4.290e-01,7.587e-02
4.300e-01,7.597e-02
4.300e-01,7.597e-02
4.310e-01,7.607e-02
4.310e-01,7.607e-02
4.320e-01,7.619e-02
4.320e-01,7.619e-02
4.330e-01,7.630e-02
4.340e-01,7.636e-02
4.340e-01,7.636e-02
4.350e-01,7.648e-02
4.350e-01,7.648e-02
4.360e-01,7.658e-02
4.360e-01,7.658e-02
4.370e-01,7.668e-02
4.370e-01,7.668e-02
4.380e-01,7.680e-02
4.390e-01,7.688e-02
4.390e-01,7.688e-02
4.400e-01,7.700e-02
4.400e-01,7.700e-02
4.410e-01,7.708e-02
4.410e-01,7.708e-02
4.420e-01,7.718e-02
4.420e-01,7.718e-02
4.430e-01,7.730e-02
4.440e-01,7.737e-02
4.440e-01,7.737e-02
4.450e-01,7.748e-02
4.450e-01,7.748e-02
4.460e-01,7.758e-02
4.460e-01,7.758e-02
4.470e-01,7.768e-02
4.470e-01,7.768e-02
4.480e-01,7.779e-02
4.490e-01,7.787e-02
4.490e-01,7.787e-02
4.500e-01,7.798e-02
4.500e-01,7.798e-02
4.510e-01,7.808e-02
4.510e-01,7.808e-02
4.520e-01,7.818e-02
4.530e-01,7.826e-02
4.530e-01,7.826e-02
4.540e-01,7.837e-02
4.540e-01,7.837e-02
4.550e-01,7.848e-02
4.550e-01,7.848e-02
4.560e-01,7.859e-02
4.570e-01,7.865e-02
4.570e-01,7.865e-02
4.580e-01,7.876e-02
4.580e-01,7.876e-02
4.590e-01,7.888e-02
4.600e-01,7.893e-02
4.600e-01,7.893e-02
4.610e-01,7.904e-02
4.610e-01,7.904e-02
4.620e-01,7.917e-02
4.620e-01,7.917e-02
4.630e-01,7.927e-02
4.640e-01,7.934e-02
4.640e-01,7.934e-02
4.650e-01,7.944e-02
4.650e-01,7.944e-02
4.660e-01,7.953e-02
4.670e-01,7.962e-02
4.670e-01,7.962e-02
4.680e-01,7.973e-02
4.680e-01,7.973e-02
4.690e-01,7.982e-02
4.700e-01,7.990e-02
4.700e-01,7.990e-02
4.710e-01,8.002e-02
4.710e-01,8.002e-02
4.720e-01,8.011e-02
4.730e-01,8.018e-02
4.730e-01,8.018e-02
4.740e-01,8.028e-02
4.740e-01,8.028e-02
4.750e-01,8.039e-02
4.760e-01,8.047e-02
4.760e-01,8.047e-02
4.770e-01,8.057e-02
4.770e-01,8.057e-02
4.780e-01,8.067e-02
4.790e-01,8.074e-02
4.790e-01,8.074e-02
4.800e-01,8.084e-02
4.800e-01,8.084e-02
4.810e-01,8.096e-02
4.820e-01,8.102e-02
4.820e-01,8.102e-02
4.830e-01,8.113e-02
4.830e-01,8.113e-02
