# E_ve(MeV) dphi/dE_ve(N_ve/MeV/cm2/s)
1.820e+0, 1.572e+12
1.830e+0, 1.562e+12
1.840e+0, 1.551e+12
1.850e+0, 1.541e+12
1.860e+0, 1.531e+12
1.870e+0, 1.526e+12
1.880e+0, 1.511e+12
1.890e+0, 1.501e+12
1.900e+0, 1.491e+12
1.910e+0, 1.481e+12
1.920e+0, 1.471e+12
1.930e+0, 1.466e+12
1.940e+0, 1.451e+12
1.950e+0, 1.441e+12
1.960e+0, 1.431e+12
1.970e+0, 1.421e+12
1.980e+0, 1.411e+12
1.990e+0, 1.406e+12
2.000e+0, 1.396e+12
2.010e+0, 1.391e+12
2.020e+0, 1.381e+12
2.030e+0, 1.371e+12
2.040e+0, 1.361e+12
2.050e+0, 1.356e+12
2.060e+0, 1.351e+12
2.070e+0, 1.346e+12
2.080e+0, 1.336e+12
2.090e+0, 1.326e+12
2.100e+0, 1.321e+12
2.110e+0, 1.316e+12
2.120e+0, 1.311e+12
2.130e+0, 1.301e+12
2.140e+0, 1.291e+12
2.150e+0, 1.281e+12
2.160e+0, 1.281e+12
2.170e+0, 1.271e+12
2.180e+0, 1.261e+12
2.190e+0, 1.256e+12
2.200e+0, 1.246e+12
2.210e+0, 1.236e+12
2.220e+0, 1.231e+12
2.230e+0, 1.226e+12
2.240e+0, 1.221e+12
2.250e+0, 1.211e+12
2.260e+0, 1.206e+12
2.270e+0, 1.196e+12
2.280e+0, 1.191e+12
2.290e+0, 1.181e+12
2.300e+0, 1.171e+12
2.310e+0, 1.166e+12
2.320e+0, 1.161e+12
2.330e+0, 1.156e+12
2.340e+0, 1.146e+12
2.350e+0, 1.136e+12
2.360e+0, 1.126e+12
2.370e+0, 1.126e+12
2.380e+0, 1.116e+12
2.390e+0, 1.106e+12
2.400e+0, 1.106e+12
2.410e+0, 1.096e+12
2.420e+0, 1.096e+12
2.430e+0, 1.086e+12
2.440e+0, 1.076e+12
2.450e+0, 1.071e+12
2.460e+0, 1.066e+12
2.470e+0, 1.061e+12
2.480e+0, 1.051e+12
2.490e+0, 1.041e+12
2.500e+0, 1.036e+12
2.510e+0, 1.036e+12
2.520e+0, 1.025e+12
2.530e+0, 1.015e+12
2.540e+0, 1.010e+12
2.550e+0, 1.005e+12
2.560e+0, 9.954e+11
2.570e+0, 9.904e+11
2.580e+0, 9.854e+11
2.590e+0, 9.754e+11
2.600e+0, 9.704e+11
2.610e+0, 9.654e+11
2.620e+0, 9.554e+11
2.630e+0, 9.554e+11
2.640e+0, 9.453e+11
2.650e+0, 9.403e+11
2.660e+0, 9.353e+11
2.670e+0, 9.253e+11
2.680e+0, 9.203e+11
2.690e+0, 9.153e+11
2.700e+0, 9.103e+11
2.710e+0, 9.053e+11
2.720e+0, 8.952e+11
2.730e+0, 8.852e+11
2.740e+0, 8.852e+11
2.750e+0, 8.802e+11
2.760e+0, 8.702e+11
2.770e+0, 8.652e+11
2.780e+0, 8.602e+11
2.790e+0, 8.552e+11
2.800e+0, 8.502e+11
2.810e+0, 8.401e+11
2.820e+0, 8.351e+11
2.830e+0, 8.301e+11
2.840e+0, 8.251e+11
2.850e+0, 8.151e+11
2.860e+0, 8.101e+11
2.870e+0, 8.101e+11
2.880e+0, 8.001e+11
2.890e+0, 8.001e+11
2.900e+0, 7.850e+11
2.910e+0, 7.850e+11
2.920e+0, 7.800e+11
2.930e+0, 7.750e+11
2.940e+0, 7.650e+11
2.950e+0, 7.600e+11
2.960e+0, 7.550e+11
